corpus_id,source_group,model_name,official_split,runner_status,exit_code,tool_ok,shape_valid,solid_subset_valid,solids,shells,faces,open_shells,all_shells_closed,positive_solids,nonpositive_solids,all_solids_positive,brep_signed_volume,mesh_vertices,mesh_triangles,mesh_boundary_edges,mesh_nonmanifold_edges,mesh_components,mesh_watertight,mesh_positive_signed_volume,dual_contouring_candidate,rejection_reason,elapsed_seconds,expected_sha256,observed_sha256,input_path
F454,Fusion360Gallery,146399_0e4b73c4_13,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,294.75952543538943,16,28,0,0,1,True,True,True,admitted,0.011911583,c65d1ea156931f20c834ec0913cbef44f095d371f9961e04a9a20f23b1a53bed,c65d1ea156931f20c834ec0913cbef44f095d371f9961e04a9a20f23b1a53bed,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/146399_0e4b73c4_13.stp
F455,Fusion360Gallery,117211_31585a38_2,train,completed,0,True,True,True,1,1,54,0,True,1,0,True,92.12511262936417,104,208,0,0,1,True,True,True,admitted,0.0638135,98a59730811c8929ad0c2fa0b8f21947c2d5cf55ecbcaca871d466d3c3103af0,98a59730811c8929ad0c2fa0b8f21947c2d5cf55ecbcaca871d466d3c3103af0,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/117211_31585a38_2.stp
F456,Fusion360Gallery,22543_684108ff_2,train,completed,0,True,True,True,1,1,21,0,True,1,0,True,1615.0229208091368,1015,2030,0,0,1,True,True,True,admitted,0.020981333,5ac4db1a1bcfedca732c20a42b22a32d1a9708b60d21b5f6bcbf1306b34aa068,5ac4db1a1bcfedca732c20a42b22a32d1a9708b60d21b5f6bcbf1306b34aa068,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/22543_684108ff_2.stp
F457,Fusion360Gallery,52785_14afff6d_3,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,30.839101087515804,86,168,0,0,1,True,True,True,admitted,0.00910875,30afe5cc7d1beb08ca33a42681f3bf7556583f3b52eaa8c38cccf63d5e54f1e3,30afe5cc7d1beb08ca33a42681f3bf7556583f3b52eaa8c38cccf63d5e54f1e3,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/52785_14afff6d_3.stp
F458,Fusion360Gallery,115524_1035a76d_0,train,completed,0,True,True,True,1,1,95,0,True,1,0,True,834.5163214567641,135,266,0,0,1,True,True,True,admitted,0.085401875,fa66c8d381d461879be6b147494829bb15f94290c499acbee8fbc6eb52d4b2e2,fa66c8d381d461879be6b147494829bb15f94290c499acbee8fbc6eb52d4b2e2,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/115524_1035a76d_0.stp
F459,Fusion360Gallery,29947_0f21f39e_5,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,822.7290578455833,222,444,0,0,1,True,True,True,admitted,0.006710584,51c8a878fbbe43d639d71945bfbce32df5b3b5152f75f73e49db3dd9166b34a8,51c8a878fbbe43d639d71945bfbce32df5b3b5152f75f73e49db3dd9166b34a8,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/29947_0f21f39e_5.stp
F460,Fusion360Gallery,31530_6744ae73_8,train,completed,0,True,True,True,1,1,3,0,True,1,0,True,358.09485033503,783,1562,0,0,1,True,True,True,admitted,0.010575792,83375c8380f8e9c28645493cd6681c11fd9c62ee5e579e22688da3effef7af0d,83375c8380f8e9c28645493cd6681c11fd9c62ee5e579e22688da3effef7af0d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/31530_6744ae73_8.stp
F461,Fusion360Gallery,43760_de6d12ff_0,train,completed,0,True,True,True,1,1,19,0,True,1,0,True,914.6997783089325,2499,4998,0,0,1,True,True,True,admitted,0.026320208,6f7009826a895b7e15712e68b3c0d8d52557df44a36ff715160585d069440f08,6f7009826a895b7e15712e68b3c0d8d52557df44a36ff715160585d069440f08,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/43760_de6d12ff_0.stp
F462,Fusion360Gallery,60722_24ce76e0_9,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,89.83321029852476,74,144,0,0,1,True,True,True,admitted,0.013731291,861bf00b7a999b0595349c438fe05eb60aa8220d6b4bcc97d93fb74f8048d92c,861bf00b7a999b0595349c438fe05eb60aa8220d6b4bcc97d93fb74f8048d92c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/60722_24ce76e0_9.stp
F463,Fusion360Gallery,143945_0594602a_6,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,2624.505143414027,800,1596,0,0,1,True,True,True,admitted,0.011572,feca6988371b901e3d201bf9e6d9f1992c32a08ad83283a655741133027aaf5b,feca6988371b901e3d201bf9e6d9f1992c32a08ad83283a655741133027aaf5b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/143945_0594602a_6.stp
F464,Fusion360Gallery,100622_1c7038f5_6,train,completed,0,True,True,True,1,1,7,0,True,1,0,True,221.46129343641243,216,428,0,0,1,True,True,True,admitted,0.008322042,465247556d8f2790192c1f44203e61952a17c55f6e6a5c969ab38f16b54f8d4d,465247556d8f2790192c1f44203e61952a17c55f6e6a5c969ab38f16b54f8d4d,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/100622_1c7038f5_6.stp
F465,Fusion360Gallery,51018_7d2bc9bc_2,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,528.1814638439174,416,832,0,0,1,True,True,True,admitted,0.011193834,e8757626ac8a5c7021bd42c545f284b2764d886da242bef69e7f085a22cc1261,e8757626ac8a5c7021bd42c545f284b2764d886da242bef69e7f085a22cc1261,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51018_7d2bc9bc_2.stp
F466,Fusion360Gallery,21164_de08f61e_1,train,completed,0,True,True,True,1,1,20,0,True,1,0,True,146.92018759859945,262,520,0,0,1,True,True,True,admitted,0.025993416,51be2453e9c24243b0a7fd36a0691cb10d14279da54b40c694d34b5265a64fff,51be2453e9c24243b0a7fd36a0691cb10d14279da54b40c694d34b5265a64fff,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21164_de08f61e_1.stp
F467,Fusion360Gallery,49218_e04c713b_73,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,135.0262042099322,1476,2960,0,0,1,True,True,True,admitted,0.216137167,52e9effffa3c68b7bb99831ff919cd4cf0efa57558fa24b87bbdab4bfc5d3e02,52e9effffa3c68b7bb99831ff919cd4cf0efa57558fa24b87bbdab4bfc5d3e02,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/49218_e04c713b_73.stp
F468,Fusion360Gallery,22862_f5406bb0_0,train,completed,0,True,True,True,1,1,3,0,True,1,0,True,4328.486358116027,104,204,0,0,1,True,True,True,admitted,0.005274625,0e5b3f317795f3d0257521a56941f29dfdacb167e92df429d0dc7e20533d0912,0e5b3f317795f3d0257521a56941f29dfdacb167e92df429d0dc7e20533d0912,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/22862_f5406bb0_0.stp
F469,Fusion360Gallery,21234_8b71bd47_7,train,completed,0,True,True,True,1,1,23,0,True,1,0,True,93.093610947391,688,1376,0,0,1,True,True,True,admitted,0.037978666,59ced76948a8637317d539c9ba42c278a5a8585bd16c56297efba2b109258dc7,59ced76948a8637317d539c9ba42c278a5a8585bd16c56297efba2b109258dc7,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21234_8b71bd47_7.stp
F470,Fusion360Gallery,70292_0a956492_7,train,completed,0,True,True,True,1,1,31,0,True,1,0,True,20.465390096456872,396,796,0,0,1,True,True,True,admitted,0.0394885,58056d076d37fe8d98099c741193a5ff9034a5710df4b5dfad466332e00ab756,58056d076d37fe8d98099c741193a5ff9034a5710df4b5dfad466332e00ab756,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/70292_0a956492_7.stp
F471,Fusion360Gallery,57130_457641dc_0,train,completed,0,True,True,True,1,1,36,0,True,1,0,True,548.4270514609672,478,952,0,0,1,True,True,True,admitted,0.04269275,f4cbf72556354c35500d1ac6cdb22ba6b30d37c3b2b40366458911984f191fcf,f4cbf72556354c35500d1ac6cdb22ba6b30d37c3b2b40366458911984f191fcf,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/57130_457641dc_0.stp
F472,Fusion360Gallery,118539_1dff9cf9_4,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,4712.388978624541,114,224,0,0,1,True,True,True,admitted,0.006395583,fdcb14edd55a6a2fdea9c3deafb066de9ce53dbc3dabe74ba207f012f18c42e5,fdcb14edd55a6a2fdea9c3deafb066de9ce53dbc3dabe74ba207f012f18c42e5,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/118539_1dff9cf9_4.stp
F473,Fusion360Gallery,56489_241ed182_15,train,completed,0,True,True,True,1,1,62,0,True,1,0,True,564.6410164091553,1184,2364,0,0,1,True,True,True,admitted,0.0743125,02b9f5e0ed40737aa1cebf0638a533fe14bd7bdfd1b01c6c714862ac2044c29b,02b9f5e0ed40737aa1cebf0638a533fe14bd7bdfd1b01c6c714862ac2044c29b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/56489_241ed182_15.stp
F474,Fusion360Gallery,51444_59a06023_23,train,completed,0,True,True,True,1,1,24,0,True,1,0,True,2040.9486921861662,175,346,0,0,1,True,True,True,admitted,0.047000708,43c66b93caf1aa749a4ed4976fc31d9b1acc4b2bc5d7caa13e6b353b4dd415e0,43c66b93caf1aa749a4ed4976fc31d9b1acc4b2bc5d7caa13e6b353b4dd415e0,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51444_59a06023_23.stp
F475,Fusion360Gallery,32322_71d0035e_2,train,completed,0,True,True,True,1,1,32,0,True,1,0,True,53.925233766180405,1315,2634,0,0,1,True,True,True,admitted,0.036062542,f08a56f8f129629c0fc2f46892e719fbe18bdfca88f3e22661fe8d046d81ed4a,f08a56f8f129629c0fc2f46892e719fbe18bdfca88f3e22661fe8d046d81ed4a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/32322_71d0035e_2.stp
F476,Fusion360Gallery,122500_e33660ad_19,train,completed,0,True,True,True,1,1,83,0,True,1,0,True,985.8440332119209,1929,3858,0,0,1,True,True,True,admitted,0.087476125,2bc02e21021ed3d43dc9c9fdb431e4c3af496b24b0af0bd9154bd246482fe7a2,2bc02e21021ed3d43dc9c9fdb431e4c3af496b24b0af0bd9154bd246482fe7a2,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/122500_e33660ad_19.stp
F477,Fusion360Gallery,77686_b1e8a0fa_5,train,completed,0,True,True,True,1,1,4,0,True,1,0,True,5282.5400518032675,737,1470,0,0,1,True,True,True,admitted,0.010650625,dc0d4f95be7d2bdedbe5fc7f993835c7352dbbbe8d5bece4b7710c588703cf1c,dc0d4f95be7d2bdedbe5fc7f993835c7352dbbbe8d5bece4b7710c588703cf1c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/77686_b1e8a0fa_5.stp
F478,Fusion360Gallery,51674_a70c1c6c_15,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,110.73895817942855,194,388,0,0,1,True,True,True,admitted,0.012245833,85a760b22c4f27324fb5f11938a54b6a51eb3e9101c1997e0667c0de0ca09b02,85a760b22c4f27324fb5f11938a54b6a51eb3e9101c1997e0667c0de0ca09b02,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51674_a70c1c6c_15.stp
F479,Fusion360Gallery,106815_f8df593a_0,train,completed,0,True,True,True,1,1,530,0,True,1,0,True,117.01364785387506,3080,6156,0,0,1,True,True,True,admitted,0.998293041,9fb0a0b65711d40c3b7cd28296c365eda359fc716d124815c049736e04ab5489,9fb0a0b65711d40c3b7cd28296c365eda359fc716d124815c049736e04ab5489,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/106815_f8df593a_0.stp
F480,Fusion360Gallery,28213_40ba97c1_7,train,completed,0,True,True,True,1,1,19,0,True,1,0,True,92.51840286442228,1196,2392,0,0,1,True,True,True,admitted,0.024180834,552085e0b7c3a2543b1a4833b2a51e6cfaa541eb12293283c2f64e14a575a2ab,552085e0b7c3a2543b1a4833b2a51e6cfaa541eb12293283c2f64e14a575a2ab,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/28213_40ba97c1_7.stp
F481,Fusion360Gallery,24869_5c729cf1_5,train,completed,0,True,True,True,1,1,15,0,True,1,0,True,166.22569831068978,1802,3604,0,0,1,True,True,True,admitted,0.020437542,2026e57b43c9856035a4719a20a3fb8a61b9575abffeb98477f0af0be9d94df1,2026e57b43c9856035a4719a20a3fb8a61b9575abffeb98477f0af0be9d94df1,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24869_5c729cf1_5.stp
F482,Fusion360Gallery,64017_a1afb6aa_0,train,completed,0,True,True,True,1,1,15,0,True,1,0,True,98.23129145914685,2466,4889,41,0,1,False,True,False,mesh_boundary,0.030210333,0d8765a1b8b5ca1cb9ea123245bd6851b7e68edfb65812e4de25502575408234,0d8765a1b8b5ca1cb9ea123245bd6851b7e68edfb65812e4de25502575408234,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/64017_a1afb6aa_0.stp
F483,Fusion360Gallery,24012_097cf980_0,train,completed,0,True,True,True,1,1,31,0,True,1,0,True,1769.4991595099232,2868,5740,0,0,1,True,True,True,admitted,0.094451042,39cf5c15e07b33bc70ec330d334fedcf00ed2b37d8a97a2ad692b168c2e31894,39cf5c15e07b33bc70ec330d334fedcf00ed2b37d8a97a2ad692b168c2e31894,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/24012_097cf980_0.stp
F484,Fusion360Gallery,85617_4879c1a8_2,train,completed,0,True,True,True,1,1,13,0,True,1,0,True,224.08910592398053,506,1012,0,0,1,True,True,True,admitted,0.066906917,a2479fd3749abbcfb4caad1e2da3b13daef508c144c854f996307f4a39af6b8a,a2479fd3749abbcfb4caad1e2da3b13daef508c144c854f996307f4a39af6b8a,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/85617_4879c1a8_2.stp
F485,Fusion360Gallery,21330_f0cee934_48,train,completed,0,True,True,True,1,1,34,0,True,1,0,True,73.41600000000038,64,128,0,0,1,True,True,True,admitted,0.040862625,3a7ab5057ba7bde3be33c269347d2e1cf1c86b66d1a34f6c30b75bb9ffebae24,3a7ab5057ba7bde3be33c269347d2e1cf1c86b66d1a34f6c30b75bb9ffebae24,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21330_f0cee934_48.stp
F486,Fusion360Gallery,44519_90af0df6_14,train,completed,0,True,True,True,1,1,3,0,True,1,0,True,32.75520497949709,72,140,0,0,1,True,True,True,admitted,0.006643708,151e0964380a233e7fb2931c67efa0276852361866ee3d375916d1785a306529,151e0964380a233e7fb2931c67efa0276852361866ee3d375916d1785a306529,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44519_90af0df6_14.stp
F487,Fusion360Gallery,50417_199cffee_13,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,859.0292419036259,45,86,0,0,1,True,True,True,admitted,0.009977042,93960cc86a902978980ec42ade76c16f1c38a0622dcc6163ca847a3def437ba8,93960cc86a902978980ec42ade76c16f1c38a0622dcc6163ca847a3def437ba8,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/50417_199cffee_13.stp
F488,Fusion360Gallery,123672_2e3fb108_3,train,completed,0,True,True,True,1,1,51,0,True,1,0,True,728.2962963095429,88,172,0,0,1,True,True,True,admitted,0.051366833,ca9598497e83618587b1ef9258c1e8a92498bfaff2b7046a01896134ce04623c,ca9598497e83618587b1ef9258c1e8a92498bfaff2b7046a01896134ce04623c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/123672_2e3fb108_3.stp
F489,Fusion360Gallery,21993_a81c7f20_6,train,completed,0,True,True,True,1,1,9,0,True,1,0,True,2131.953559312068,796,1588,0,0,1,True,True,True,admitted,0.019160167,1a98df3655794ace5f3b8475d803ae870645ef3e434b3fe27e80d3a19e62562b,1a98df3655794ace5f3b8475d803ae870645ef3e434b3fe27e80d3a19e62562b,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/21993_a81c7f20_6.stp
F490,Fusion360Gallery,44505_0ef9a934_1,train,completed,0,True,True,True,1,1,34,0,True,1,0,True,221.7474597151425,1767,3530,0,0,1,True,True,True,admitted,0.105660333,6eec34727af6a49357dabf5fe38e9af22ce1bf3dbfc1b49fba9e6e5282d2be8c,6eec34727af6a49357dabf5fe38e9af22ce1bf3dbfc1b49fba9e6e5282d2be8c,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/44505_0ef9a934_1.stp
F491,Fusion360Gallery,51459_874dd272_5,train,completed,0,True,True,True,1,1,31,0,True,1,0,True,1139.7653628110438,322,640,0,0,1,True,True,True,admitted,0.068461834,be3b7a7a25ac89972d6951c614f224323b74c45b936e678f4193b8c5f8012359,be3b7a7a25ac89972d6951c614f224323b74c45b936e678f4193b8c5f8012359,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/51459_874dd272_5.stp
F492,Fusion360Gallery,23035_6087bb57_6,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,31.51075595294812,122,240,0,0,1,True,True,True,admitted,0.012576625,49137a1ecb32f42736873abfeedbd803202e26b2cd712c01134c02c772d9814f,49137a1ecb32f42736873abfeedbd803202e26b2cd712c01134c02c772d9814f,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23035_6087bb57_6.stp
F493,Fusion360Gallery,52449_3da8c6e5_8,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,77.58297032223814,32,60,0,0,1,True,True,True,admitted,0.007992834,3cd60c02e3678538abe7545fac34d9f1539e551ff14ae202635352613bec6e31,3cd60c02e3678538abe7545fac34d9f1539e551ff14ae202635352613bec6e31,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/52449_3da8c6e5_8.stp
F494,Fusion360Gallery,121172_0ac63503_6,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,127.99999999999999,8,12,0,0,1,True,True,True,admitted,0.008355833,3f27962255f5c964e335398d8a54d50722e4e8dde71aa9bc09e61d2143cd2583,3f27962255f5c964e335398d8a54d50722e4e8dde71aa9bc09e61d2143cd2583,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/121172_0ac63503_6.stp
F495,Fusion360Gallery,23179_729dc326_0,train,completed,0,True,True,True,1,1,21,0,True,1,0,True,197.79508931348772,1950,3904,0,0,1,True,True,True,admitted,0.02309025,de91b8070ea5c8200bc72ba6c7e43ed168ca4a2b5a10ce58984f9249dd31f2ab,de91b8070ea5c8200bc72ba6c7e43ed168ca4a2b5a10ce58984f9249dd31f2ab,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/23179_729dc326_0.stp
F496,Fusion360Gallery,32743_f4c47bbc_12,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,47.33727810650639,40,76,0,0,1,True,True,True,admitted,0.0104995,b91fe6eee0e5bcaef109c2d860a891f4f85de753182c5d665c3bace8569a9a90,b91fe6eee0e5bcaef109c2d860a891f4f85de753182c5d665c3bace8569a9a90,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/32743_f4c47bbc_12.stp
F497,Fusion360Gallery,40061_d07e8764_0,train,completed,0,True,True,True,1,1,8,0,True,1,0,True,339.6017553750729,104,208,0,0,1,True,True,True,admitted,0.013488458,221e327f7d5d497a0ea943cf6facfefb864e27fc33a62040a4196bf192df6152,221e327f7d5d497a0ea943cf6facfefb864e27fc33a62040a4196bf192df6152,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/40061_d07e8764_0.stp
F498,Fusion360Gallery,139416_446bba1a_16,train,completed,0,True,True,True,1,1,6,0,True,1,0,True,39.80535182955393,8,12,0,0,1,True,True,True,admitted,0.035327209,5f7c1864c2d91e7df67c1e48da7aa1604daf480c1f9fe81cf387df9fc76a5040,5f7c1864c2d91e7df67c1e48da7aa1604daf480c1f9fe81cf387df9fc76a5040,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/139416_446bba1a_16.stp
F499,Fusion360Gallery,55715_525d1d3e_16,train,completed,0,True,True,True,1,1,10,0,True,1,0,True,124.15991250448795,84,164,0,0,1,True,True,True,admitted,0.013990667,b27e4feb09c1aa35b9bac1bf5241e2d9401c432fd76b037c321079efa6dedcee,b27e4feb09c1aa35b9bac1bf5241e2d9401c432fd76b037c321079efa6dedcee,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/55715_525d1d3e_16.stp
F500,Fusion360Gallery,145603_0980a872_0,train,completed,0,True,True,True,1,1,5,0,True,1,0,True,2748.661810562725,1382,2760,0,0,1,True,True,True,admitted,0.020591417,cd1df07983434489326d61ce150f6a8012b803100222150141a75b8b417bc3bb,cd1df07983434489326d61ce150f6a8012b803100222150141a75b8b417bc3bb,${GRADIENT_QEF_CAD_ROOT}/Fusion360Gallery/s2.0.1_extended_step/sample_500/step/145603_0980a872_0.stp
G01,GrabCAD,L-Bracket with Triangular Gusset,,completed,0,True,True,True,1,1,44,0,True,1,0,True,119301.67595452264,865,1742,0,0,1,True,True,True,admitted,0.05946375,f96e89c85cc84ba2b5d7a87e50b27c6432ed64dde60ee14a70cb1df38743d4f0,f96e89c85cc84ba2b5d7a87e50b27c6432ed64dde60ee14a70cb1df38743d4f0,${GRADIENT_QEF_CAD_ROOT}/GrabCAD/G01_L_Bracket_Gusset/G01_L_Bracket_Gusset.step
G02,GrabCAD,Multi-Purpose Slotted Adjustment Bracket,,completed,0,True,True,True,1,1,26,0,True,1,0,True,27113.69480670796,456,932,0,0,1,True,True,True,admitted,0.036131083,5d44c7884afa3b52e65ae572c52823d5826b36ba57f3eadea41c26d64a90894e,5d44c7884afa3b52e65ae572c52823d5826b36ba57f3eadea41c26d64a90894e,${GRADIENT_QEF_CAD_ROOT}/GrabCAD/G02_Slotted_Adjustment_Bracket/G02_Slotted_Adjustment_Bracket.step
G03,GrabCAD,50 mm 90-Degree Flanged Pipe Elbow,,completed,0,True,True,True,1,1,24,0,True,1,0,True,558765.1921548154,1984,4016,0,0,1,True,True,True,admitted,0.044532834,60a2e3d6bb15c9866b62cc2c97a84faf785163b321e6cde51246b1ce4ddb9f01,60a2e3d6bb15c9866b62cc2c97a84faf785163b321e6cde51246b1ce4ddb9f01,${GRADIENT_QEF_CAD_ROOT}/GrabCAD/G03_Flanged_Elbow_50mm/G03_Flanged_Elbow_50mm.step
G04,GrabCAD,Gate Valve Body 2 Inch Class 150,,completed,0,True,True,True,1,1,187,0,True,1,0,True,1196507.0895369858,6321,12742,0,0,1,True,True,True,admitted,0.825119333,ab9e29fe5942ddf927267ecfc3ac5ee194f263aee6a3dc4957fd2e20e882c0cb,ab9e29fe5942ddf927267ecfc3ac5ee194f263aee6a3dc4957fd2e20e882c0cb,${GRADIENT_QEF_CAD_ROOT}/GrabCAD/G04_Gate_Valve_Body_2in/G04_Gate_Valve_Body_2in.step
G05,GrabCAD,Jet Impeller,,completed,0,True,True,True,12,12,476,0,True,12,0,True,493093.6975370041,9309,19064,0,141,1,True,True,False,mesh_nonmanifold,3.349515125,a022fd92a470634866f5ee216757731cd7060e2e21318fd86b78566781b9bed9,a022fd92a470634866f5ee216757731cd7060e2e21318fd86b78566781b9bed9,${GRADIENT_QEF_CAD_ROOT}/GrabCAD/G05_Jet_Impeller/G05_Jet_Impeller.step
N01,NIST,STC-06,,completed,0,True,True,True,1,1,144,0,True,1,0,True,3323540.52029393,5497,11030,0,0,1,True,True,True,admitted,0.199305833,71777c28da76da0e8a667e4cbe792d5f72c09b5c56440c9744d3d50ca96ecc8d,71777c28da76da0e8a667e4cbe792d5f72c09b5c56440c9744d3d50ca96ecc8d,${LOCAL_PROJECT_ROOT}/g-p-6a39e656c2e8819185c3e09837052bc0/research/topic4_v5/real_cad_experiment/corpus_v1/originals/nist/N01/nist_stc_06_asme1_ap242-e3.stp
N02,NIST,STC-07,,completed,0,True,True,True,1,1,306,0,True,1,0,True,1726248.379038069,6257,12570,0,0,1,True,True,True,admitted,0.536905125,2dddf9b8894bc241f7ffddf3dc4502baa3d49c374e8784039d14b86473d54832,2dddf9b8894bc241f7ffddf3dc4502baa3d49c374e8784039d14b86473d54832,${LOCAL_PROJECT_ROOT}/g-p-6a39e656c2e8819185c3e09837052bc0/research/topic4_v5/real_cad_experiment/corpus_v1/originals/nist/N02/nist_stc_07_asme1_ap242-e3.stp
N03,NIST,STC-08,,completed,0,True,True,True,1,1,271,0,True,1,0,True,503592.17795843113,5019,10134,0,0,1,True,True,True,admitted,0.434022,64f24b914910ce8e20c9e4bd59637b4fd155715c7c7b51689466534ed7db1442,64f24b914910ce8e20c9e4bd59637b4fd155715c7c7b51689466534ed7db1442,${LOCAL_PROJECT_ROOT}/g-p-6a39e656c2e8819185c3e09837052bc0/research/topic4_v5/real_cad_experiment/corpus_v1/originals/nist/N03/nist_stc_08_asme1_ap242-e3.stp
N04,NIST,STC-09,,completed,0,True,True,True,1,1,125,0,True,1,0,True,136445.1047920751,3248,6628,0,0,1,True,True,True,admitted,0.43776825,737423afcb223b87d92a4ea7646a97d8d55fb21cc24ba2fb72b952336bcf1fad,737423afcb223b87d92a4ea7646a97d8d55fb21cc24ba2fb72b952336bcf1fad,${LOCAL_PROJECT_ROOT}/g-p-6a39e656c2e8819185c3e09837052bc0/research/topic4_v5/real_cad_experiment/corpus_v1/originals/nist/N04/nist_stc_09_asme1_ap242-e3.stp
N05,NIST,STC-10,,completed,0,True,True,True,1,1,256,0,True,1,0,True,188312.81311697522,10421,20926,0,0,1,True,True,True,admitted,0.471235834,fba4f46cab1ce1402362038036884631b4a41afe1c9efc5681d358c39db7ed5f,fba4f46cab1ce1402362038036884631b4a41afe1c9efc5681d358c39db7ed5f,${LOCAL_PROJECT_ROOT}/g-p-6a39e656c2e8819185c3e09837052bc0/research/topic4_v5/real_cad_experiment/corpus_v1/originals/nist/N05/nist_stc_10_asme1_ap242-e2.stp
